Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall,MarketCap
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,EF,,0,0,0,148
396520,KR7396520009,TIGER 차이나반도체FACTSET,EF,,0,0,0,379
396690,KR7396690000,미래에셋글로벌리츠,RT,3.0,28,0,0,1041
397420,KR7397420001,RISE 국채선물5년추종,EF,,0,0,0,52
399110,KR7399110006,SOL 미국S&P500ESG,EF,,0,0,0,722
399580,KR7399580000,RISE 글로벌클린에너지,EF,,0,0,0,66
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),EF,,0,0,0,327
400580,KR7400580007,SOL 유럽탄소배출권선물S&P(H),EF,,0,0,0,77
400590,KR7400590006,SOL 글로벌탄소배출권선물ICE(합성),EF,,0,0,0,99
400760,KR7400760005,NH올원리츠,RT,3.0,28,0,0,1590
400970,KR7400970000,TIGER Fn메타버스,EF,,0,0,0,889
401170,KR7401170006,RISE 메타버스,EF,,0,0,0,1062
401470,KR7401470000,KODEX 메타버스액티브,EF,,0,0,0,1127
401590,KR7401590005,HANARO 글로벌탄소배출권선물ICE(합성),EF,,0,0,0,66
402340,KR7402340004,SK스퀘어,ST,1.0,21,0,0,198678
402460,KR7402460000,HANARO Fn K-메타버스MZ,EF,,0,0,0,55
402970,KR7402970008,ACE 미국배당다우존스,EF,,0,0,0,6450
403550,KR7403550007,쏘카,ST,2.0,26,0,0,4433
403790,KR7403790009,마이다스 코스피액티브,EF,,0,0,0,518
404120,KR7404120008,TIMEFOLIO K신재생에너지액티브,EF,,0,0,0,98
404260,KR7404260002,KODEX 기후변화솔루션,EF,,0,0,0,105
404540,KR7404540007,TIGER KRX기후변화솔루션,EF,,0,0,0,65
404650,KR7404650004,SOL KRX기후변화솔루션,EF,,0,0,0,70
404990,KR7404990004,신한서부티엔디리츠,RT,3.0,28,0,0,1947
407160,KR7407160001,KCGI 테크미디어텔레콤액티브,EF,,0,0,0,45
407170,KR7407170000,KCGI 스마트커머스액티브,EF,,0,0,0,47
407300,KR7407300003,HANARO Fn골프테마,EF,,0,0,0,28
407310,KR7407310002,HANARO 200 TOP10,EF,,0,0,0,16
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,EF,,0,0,0,168
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,EF,,0,0,0,476
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),EF,,0,0,0,204
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),EF,,0,0,0,2128
410870,KR7410870000,TIMEFOLIO K컬처액티브,EF,,0,0,0,204
411050,KR7411050008,ACE 글로벌메타버스테크액티브,EF,,0,0,0,42
411060,KR7411060007,ACE KRX금현물,EF,,0,0,0,13126
411420,KR7411420003,KODEX 미국나스닥AI테크액티브,EF,,0,0,0,557
411540,KR7411540008,SOL 200 Top10,EF,,0,0,0,67
411860,KR7411860000,KIWOOM 독일DAX,EF,,0,0,0,280
412560,KR7412560005,TIGER BBIG레버리지,EF,,0,0,0,16
412570,KR7412570004,TIGER 2차전지TOP10레버리지,EF,,0,0,0,690
412770,KR7412770000,TIGER 글로벌AI플랫폼액티브,EF,,0,0,0,1057
413220,KR7413220005,SOL 차이나태양광CSI(합성),EF,,0,0,0,34
413930,KR7413930009,WON AI ESG액티브,EF,,0,0,0,86
414270,KR7414270009,ACE 글로벌자율주행액티브,EF,,0,0,0,419
414780,KR7414780007,TIGER 차이나과창판STAR50(합성),EF,,0,0,0,1275
415340,KR7415340009,KODEX 차이나과창판STAR50(합성),EF,,0,0,0,152
415640,KR7415640002,KB발해인프라,IF,2.0,21,0,0,9852
415760,KR7415760008,SOL 차이나육성산업액티브(합성),EF,,0,0,0,79
415920,KR7415920008,PLUS 글로벌희토류&전략자원생산기업,EF,,0,0,0,26
416090,KR7416090009,ACE 중국과창판STAR50,EF,,0,0,0,62
417310,KR7417310000,코람코더원리츠,RT,3.0,28,0,0,2060
417450,KR7417450004,RISE 글로벌수소경제,EF,,0,0,0,119
417630,KR7417630001,TIGER KEDI혁신기업ESG30,EF,,0,0,0,156
418660,KR7418660007,TIGER 미국나스닥100레버리지(합성),EF,,0,0,0,1733
418670,KR7418670006,TIGER 글로벌AI사이버보안,EF,,0,0,0,243
419170,KR7419170006,HANARO 미국메타버스iSelect,EF,,0,0,0,41
419420,KR7419420005,KODEX 미국클린에너지나스닥,EF,,0,0,0,86
419430,KR7419430004,KODEX 차이나2차전지MSCI(합성),EF,,0,0,0,224
419650,KR7419650007,PLUS 글로벌수소&차세대연료전지,EF,,0,0,0,122
419890,KR7419890009,KIWOOM 단기채권ESG액티브,EF,,0,0,0,1039
421320,KR7421320003,PLUS 우주항공&UAM,EF,,0,0,0,504
422260,KR7422260000,VITA MZ소비액티브,EF,,0,0,0,158
422420,KR7422420000,RISE 2차전지액티브,EF,,0,0,0,1056
423160,KR7423160001,KODEX KOFR금리액티브(합성),EF,,0,0,0,38416
423170,KR7423170000,SOL 한국형글로벌반도체액티브,EF,,0,0,0,522
423920,KR7423920008,TIGER 미국필라델피아반도체레버리지(합성),EF,,0,0,0,2011
424460,KR7424460004,HANARO 글로벌워터MSCI(합성),EF,,0,0,0,87
426020,KR7426020004,TIMEFOLIO 미국S&P500액티브,EF,,0,0,0,477
426030,KR7426030003,TIMEFOLIO 미국나스닥100액티브,EF,,0,0,0,3085
426150,KR7426150009,WON 대한민국국고채액티브,EF,,0,0,0,552
426330,KR7426330007,KIWOOM 미국ETF산업STOXX,EF,,0,0,0,28
427120,KR7427120001,RISE 플랫폼테마,EF,,0,0,0,46
428510,KR7428510002,KODEX 차이나AI테크액티브,EF,,0,0,0,176
428560,KR7428560007,KODEX 미국ETF산업Top10 Indxx,EF,,0,0,0,140
429000,KR7429000003,TIGER 미국S&P500배당귀족,EF,,0,0,0,1067
429010,KR7429010002,TIGER 미국나스닥넥스트100,EF,,0,0,0,66
429740,KR7429740004,PLUS K리츠,EF,,0,0,0,89
429760,KR7429760002,PLUS 미국S&P500,EF,,0,0,0,196
429980,KR7429980006,SOL 한국형글로벌전기차&2차전지액티브,EF,,0,0,0,55
430500,KR7430500009,KIWOOM 물가채KIS,EF,,0,0,0,116
432320,KR7432320000,KB스타리츠,RT,3.0,28,0,0,3833
432600,KR7432600005,RISE 국채선물3년,EF,,0,0,0,56
432840,KR7432840007,HANARO 미국S&P500,EF,,0,0,0,106
432850,KR7432850006,HANARO 글로벌백신치료제MSCI,EF,,0,0,0,15
433220,KR7433220001,에셋플러스 글로벌대장장이액티브,EF,,0,0,0,118
433250,KR7433250008,UNICORN R&D 액티브,EF,,0,0,0,45
433330,KR7433330008,SOL 미국S&P500,EF,,0,0,0,1426
433500,KR7433500006,ACE 원자력테마딥서치,EF,,0,0,0,435
433850,KR7433850005,PLUS TDF2030액티브,EF,,0,0,0,24
433860,KR7433860004,PLUS TDF2040액티브,EF,,0,0,0,64
433870,KR7433870003,PLUS TDF2050액티브,EF,,0,0,0,26
433880,KR7433880002,PLUS TDF2060액티브,EF,,0,0,0,122
433970,KR7433970001,KODEX TDF2030액티브,EF,,0,0,0,455
433980,KR7433980000,KODEX TDF2040액티브,EF,,0,0,0,403
434060,KR7434060000,KODEX TDF2050액티브,EF,,0,0,0,2244
434730,KR7434730008,HANARO 원자력iSelect,EF,,0,0,0,2025
434960,KR7434960001,DAISHIN343 K200,EF,,0,0,0,319
435040,KR7435040001,ACE 글로벌브랜드TOP10블룸버그,EF,,0,0,0,125
435420,KR7435420005,TIGER 미국나스닥100채권혼합Fn,EF,,0,0,0,1937
435530,KR7435530001,KIWOOM TDF2030액티브,EF,,0,0,0,64
435540,KR7435540000,KIWOOM TDF2040액티브,EF,,0,0,0,70
435550,KR7435550009,KIWOOM TDF2050액티브,EF,,0,0,0,70
436140,KR7436140008,SOL 종합채권(AA-이상)액티브,EF,,0,0,0,8593
437070,KR7437070006,KODEX 아시아달러채권ESG플러스액티브,EF,,0,0,0,608
437080,KR7437080005,KODEX 미국종합채권ESG액티브(H),EF,,0,0,0,2717
437350,KR7437350002,RISE 미국단기투자등급회사채액티브,EF,,0,0,0,264
437370,KR7437370000,RISE 글로벌농업경제,EF,,0,0,0,55
438080,KR7438080004,ACE 미국S&P500채권혼합액티브,EF,,0,0,0,3698
438100,KR7438100000,ACE 미국나스닥100채권혼합액티브,EF,,0,0,0,2183
438320,KR7438320004,TIGER 차이나항셍테크레버리지(합성 H),EF,,0,0,0,361
438330,KR7438330003,TIGER 우량회사채액티브,EF,,0,0,0,4795
438560,KR7438560005,SOL 국고채3년,EF,,0,0,0,203
438570,KR7438570004,SOL 국고채10년,EF,,0,0,0,1231
438740,KR7438740003,마이다스 중소형액티브,EF,,0,0,0,77
438900,KR7438900003,HANARO Fn K-푸드,EF,,0,0,0,337
439860,KR7439860008,KODEX ESG종합채권(A-이상)액티브,EF,,0,0,0,2736
439870,KR7439870007,KODEX 국고채30년액티브,EF,,0,0,0,5560
440340,KR7440340008,TIGER 글로벌멀티에셋TIF액티브,EF,,0,0,0,151
440640,KR7440640001,ACE 단기채권알파액티브,EF,,0,0,0,755
440650,KR7440650000,ACE 미국달러단기채권액티브,EF,,0,0,0,158
440910,KR7440910008,WON 미국우주항공방산,EF,,0,0,0,221
441330,KR7441330008,KIWOOM 차이나A50커넥트MSCI,EF,,0,0,0,59
441540,KR7441540002,HANARO Fn조선해운,EF,,0,0,0,830
441640,KR7441640000,KODEX 미국배당커버드콜액티브,EF,,0,0,0,4147
441680,KR7441680006,TIGER 미국나스닥100커버드콜(합성),EF,,0,0,0,3787
441800,KR7441800000,TIMEFOLIO Korea플러스배당액티브,EF,,0,0,0,1152
442090,KR7442090007,에셋플러스 코리아대장장이액티브,EF,,0,0,0,113
442260,KR7442260006,마이티 다이나믹퀀트액티브,EF,,0,0,0,242
442320,KR7442320008,RISE 글로벌원자력,EF,,0,0,0,1743
442550,KR7442550000,RISE TDF2030액티브,EF,,0,0,0,69
442560,KR7442560009,RISE TDF2040액티브,EF,,0,0,0,85
442570,KR7442570008,RISE TDF2050액티브,EF,,0,0,0,246
442580,KR7442580007,PLUS 글로벌HBM반도체,EF,,0,0,0,66
443060,KR7443060009,HD현대마린솔루션,ST,1.0,26,0,0,90330
444200,KR7444200000,SOL KEDI메가테크액티브,EF,,0,0,0,279
444490,KR7444490007,WON 미국S&P500,EF,,0,0,0,385
445150,KR7445150006,KODEX 친환경조선해운액티브,EF,,0,0,0,474
445290,KR7445290000,KODEX 로봇액티브,EF,,0,0,0,1354
445690,KR7445690001,BNK 주주가치액티브,EF,,0,0,0,180
445910,KR7445910003,TIGER MKF배당귀족,EF,,0,0,0,105
446070,KR7446070005,유니드비티플러스,ST,3.0,27,7,0,465
446690,KR7446690000,KODEX 아시아AI반도체exChina액티브,EF,,0,0,0,83
446700,KR7446700007,RISE 배터리 리사이클링,EF,,0,0,0,121
446720,KR7446720005,SOL 미국배당다우존스,EF,,0,0,0,7718
446770,KR7446770000,ACE 글로벌반도체TOP4 Plus SOLACTIVE,EF,,0,0,0,3500
447430,KR7447430000,ACE 주주환원가치주액티브,EF,,0,0,0,563
447620,KR7447620006,SOL 미국TOP5채권혼합40 Solactive,EF,,0,0,0,553
447660,KR7447660002,PLUS 애플채권혼합,EF,,0,0,0,200
447770,KR7447770009,TIGER 테슬라채권혼합Fn,EF,,0,0,0,5004
448100,KR7448100008,WON 200,EF,,0,0,0,81
448290,KR7448290007,TIGER 미국S&P500(H),EF,,0,0,0,4312
448300,KR7448300004,TIGER 미국나스닥100(H),EF,,0,0,0,2651
448330,KR7448330001,KODEX 삼성전자채권혼합,EF,,0,0,0,900
448490,KR7448490003,HANARO 32-10 국고채액티브,EF,,0,0,0,471
448540,KR7448540005,ACE 엔비디아채권혼합블룸버그,EF,,0,0,0,1713
448570,KR7448570002,FOCUS AI코리아액티브,EF,,0,0,0,352
448600,KR7448600007,RISE 25-11 회사채(AA-이상)액티브,EF,,0,0,0,1337
448630,KR7448630004,RISE 삼성그룹Top3채권혼합,EF,,0,0,0,156
448730,KR7448730002,삼성FN리츠,RT,3.0,28,0,0,4056
449170,KR7449170000,TIGER KOFR금리액티브(합성),EF,,0,0,0,29010
449180,KR7449180009,KODEX 미국S&P500(H),EF,,0,0,0,7482
449190,KR7449190008,KODEX 미국나스닥100(H),EF,,0,0,0,4416
449450,KR7449450006,PLUS K방산,EF,,0,0,0,10429
449580,KR7449580000,RISE 테슬라애플아마존채권혼합,EF,,0,0,0,87
449680,KR7449680008,TIGER 한중전기차(합성),EF,,0,0,0,64
449690,KR7449690007,TIGER 한중반도체(합성),EF,,0,0,0,117
449770,KR7449770007,KIWOOM 미국S&P500,EF,,0,0,0,767
449780,KR7449780006,KIWOOM 미국S&P500(H),EF,,0,0,0,254
450080,KR7450080007,에코프로머티,ST,1.0,27,13,0,29581
450140,KR7450140009,코오롱모빌리티그룹,ST,3.0,16,0,0,1550
45014K,KR745014K018,코오롱모빌리티그룹우,ST,0.0,16,0,0,102
450180,KR7450180005,KODEX 한중전기차(합성),EF,,0,0,0,50
450190,KR7450190004,KODEX 한중반도체(합성),EF,,0,0,0,95
450910,KR7450910005,SOL 코스닥150,EF,,0,0,0,236
451000,KR7451000004,PLUS 종합채권(AA-이상)액티브,EF,,0,0,0,4080
451060,KR7451060008,1Q K200액티브,EF,,0,0,0,1074
451150,KR7451150007,에셋플러스 글로벌영에이지액티브,EF,,0,0,0,109
451530,KR7451530000,TIGER 국고채30년스트립액티브,EF,,0,0,0,1548
451540,KR7451540009,TIGER 종합채권(AA-이상)액티브,EF,,0,0,0,9635
451600,KR7451600001,PLUS 국고채30년액티브,EF,,0,0,0,170
451670,KR7451670004,RISE 국채30년레버리지(합성),EF,,0,0,0,124
451800,KR7451800007,한화리츠,RT,2.0,28,0,0,6842
452250,KR7452250004,ACE 미국30년국채선물레버리지(합성 H),EF,,0,0,0,880
452260,KR7452260003,한화갤러리아,ST,3.0,16,0,0,2494
45226K,KR745226K018,한화갤러리아우,ST,0.0,16,0,0,69
452360,KR7452360001,SOL 미국배당다우존스(H),EF,,0,0,0,2521
452440,KR7452440001,VITA 밸류알파액티브,EF,,0,0,0,98
453010,KR7453010001,PLUS KOFR금리,EF,,0,0,0,373
453060,KR7453060006,HANARO KOFR금리액티브(합성),EF,,0,0,0,118
453080,KR7453080004,KIWOOM 미국나스닥100(H),EF,,0,0,0,592
453330,KR7453330003,RISE 미국S&P500(H),EF,,0,0,0,987
453340,KR7453340002,현대그린푸드,ST,3.0,16,0,0,5937
453540,KR7453540007,TIGER 25-10 회사채(A+이상)액티브,EF,,0,0,0,17367
453630,KR7453630006,KODEX 미국S&P500필수소비재,EF,,0,0,0,111
453640,KR7453640005,KODEX 미국S&P500헬스케어,EF,,0,0,0,272
453650,KR7453650004,KODEX 미국S&P500금융,EF,,0,0,0,470
453660,KR7453660003,KODEX 미국S&P500경기소비재,EF,,0,0,0,109
453810,KR7453810004,KODEX 인도Nifty50,EF,,0,0,0,4362
453820,KR7453820003,KODEX 인도Nifty50레버리지(합성),EF,,0,0,0,243
453850,KR7453850000,ACE 미국30년국채액티브(H),EF,,0,0,0,22395
453870,KR7453870008,TIGER 인도니프티50,EF,,0,0,0,5137
453950,KR7453950008,TIGER TSMC파운드리밸류체인,EF,,0,0,0,198
454180,KR7454180001,KIWOOM 차이나내수소비TOP CSI,EF,,0,0,0,38
454320,KR7454320003,HANARO CAPEX설비투자iSelect,EF,,0,0,0,645
454780,KR7454780008,KIWOOM 종합채권(AA-이상)액티브,EF,,0,0,0,4647
454910,KR7454910001,두산로보틱스,ST,1.0,27,12,0,32993
455030,KR7455030007,KODEX 미국달러SOFR금리액티브(합성),EF,,0,0,0,3655
455660,KR7455660001,ACE 미국하이일드액티브(H),EF,,0,0,0,128
455850,KR7455850008,SOL AI반도체소부장,EF,,0,0,0,2942
455860,KR7455860007,SOL 2차전지소부장Fn,EF,,0,0,0,1056
455890,KR7455890004,RISE 머니마켓액티브,EF,,0,0,0,26975
455960,KR7455960005,RISE 미국달러SOFR금리액티브(합성),EF,,0,0,0,526
456040,KR7456040005,OCI,ST,2.0,27,8,0,5129
456200,KR7456200005,PLUS 미국달러SOFR금리액티브(합성),EF,,0,0,0,62
456250,KR7456250000,KODEX 유럽명품TOP10 STOXX,EF,,0,0,0,124
456600,KR7456600006,TIMEFOLIO 글로벌AI인공지능액티브,EF,,0,0,0,4777
456610,KR7456610005,TIGER 미국달러SOFR금리액티브(합성),EF,,0,0,0,4749
456680,KR7456680008,TIGER 차이나전기차레버리지(합성),EF,,0,0,0,400
456880,KR7456880004,ACE 미국달러SOFR금리(합성),EF,,0,0,0,2086
457190,KR7457190007,이수스페셜티케미컬,ST,2.0,27,8,0,11826
457480,KR7457480002,ACE 테슬라밸류체인액티브,EF,,0,0,0,11145
457690,KR7457690006,KODEX 33-06 국고채액티브,EF,,0,0,0,236
457700,KR7457700003,KODEX 53-09 국고채액티브,EF,,0,0,0,236
457930,KR7457930006,BNK 미래전략기술액티브,EF,,0,0,0,94
457990,KR7457990000,PLUS 태양광&ESS,EF,,0,0,0,139
458030,KR7458030004,WON 단기국공채액티브,EF,,0,0,0,398
458210,KR7458210002,KIWOOM CD금리액티브(합성),EF,,0,0,0,1804
458250,KR7458250008,TIGER 미국30년국채스트립액티브(합성 H),EF,,0,0,0,8083
458260,KR7458260007,TIGER 미국투자등급회사채액티브(H),EF,,0,0,0,2168
458730,KR7458730009,TIGER 미국배당다우존스,EF,,0,0,0,20544
458750,KR7458750007,TIGER 미국배당다우존스타겟커버드콜1호,EF,,0,0,0,680
458760,KR7458760006,TIGER 미국배당다우존스타겟커버드콜2호,EF,,0,0,0,9770
459370,KR7459370003,SOL 유럽탄소배출권선물인버스ICE(H),EF,,0,0,0,54
459560,KR7459560009,KODEX 테슬라밸류체인FactSet,EF,,0,0,0,201
459580,KR7459580007,KODEX CD금리액티브(합성),EF,,0,0,0,83490
459750,KR7459750006,RISE 글로벌주식분산액티브,EF,,0,0,0,166
459790,KR7459790002,KIWOOM 미국성장기업30액티브,EF,,0,0,0,195
460270,KR7460270002,KIWOOM 미국달러SOFR금리액티브(합성),EF,,0,0,0,95
460280,KR7460280001,KIWOOM Fn유전자혁신기술,EF,,0,0,0,75
460660,KR7460660004,RISE 미국S&P배당킹,EF,,0,0,0,138
460850,KR7460850001,동국씨엠,ST,3.0,27,11,0,1940
460860,KR7460860000,동국제강,ST,3.0,27,11,0,4717
460960,KR7460960008,ACE 글로벌인컴TOP10 SOLACTIVE,EF,,0,0,0,602
461260,KR7461260002,ACE 25-06 회사채(AA-이상)액티브,EF,,0,0,0,227
461270,KR7461270001,ACE 26-06 회사채(AA-이상)액티브,EF,,0,0,0,1993
461340,KR7461340002,HANARO 글로벌생성형AI액티브,EF,,0,0,0,322
461450,KR7461450009,KODEX 코스닥글로벌,EF,,0,0,0,118
461460,KR7461460008,PLUS 국고채10년액티브,EF,,0,0,0,453
461490,KR7461490005,RISE 글로벌자산배분액티브,EF,,0,0,0,2802
461500,KR7461500001,HANARO 종합채권(AA-이상)액티브,EF,,0,0,0,886
461580,KR7461580003,TIGER 코스닥글로벌,EF,,0,0,0,48
461600,KR7461600009,SOL 미국30년국채액티브(H),EF,,0,0,0,542
461900,KR7461900003,PLUS 미국테크TOP10,EF,,0,0,0,128
461910,KR7461910002,PLUS 미국테크TOP10레버리지(합성),EF,,0,0,0,118
461950,KR7461950008,KODEX 2차전지핵심소재10,EF,,0,0,0,1187
462010,KR7462010000,TIGER 2차전지소재Fn,EF,,0,0,0,4071
462330,KR7462330002,KODEX 2차전지산업레버리지,EF,,0,0,0,1906
462340,KR7462340001,에셋플러스 글로벌다이나믹시니어액티브,EF,,0,0,0,78
462520,KR7462520008,조선내화,ST,3.0,27,10,0,1570
462540,KR7462540006,SOL 25-09 회사채(AA-이상)액티브,EF,,0,0,0,1172
462870,KR7462870007,시프트업,ST,1.0,29,0,0,30742
462900,KR7462900002,KoAct 바이오헬스케어액티브,EF,,0,0,0,1611
463050,KR7463050005,TIMEFOLIO K바이오액티브,EF,,0,0,0,1367
463250,KR7463250001,TIGER K방산&우주,EF,,0,0,0,1731
463290,KR7463290007,1Q 단기금융채액티브,EF,,0,0,0,2515
463300,KR7463300004,RISE 중국본토CSI300,EF,,0,0,0,326
463640,KR7463640003,KODEX 미국S&P500유틸리티,EF,,0,0,0,141
463680,KR7463680009,KODEX 미국S&P500테크놀로지,EF,,0,0,0,229
463690,KR7463690008,KODEX 미국S&P500커뮤니케이션,EF,,0,0,0,103
464060,KR7464060003,HANARO 글로벌반도체TOP10 SOLACTIVE,EF,,0,0,0,67
464240,KR7464240001,KIWOOM 26-09회사채(AA-이상)액티브,EF,,0,0,0,1441
464310,KR7464310002,TIGER 글로벌AI&로보틱스 INDXX,EF,,0,0,0,810
464470,KR7464470004,PLUS 미국채30년액티브,EF,,0,0,0,515
464600,KR7464600006,SOL 자동차소부장Fn,EF,,0,0,0,74
464610,KR7464610005,SOL 의료기기소부장Fn,EF,,0,0,0,203
464920,KR7464920008,PLUS 일본반도체소부장,EF,,0,0,0,260
464930,KR7464930007,TIGER 글로벌혁신블루칩TOP10,EF,,0,0,0,1320
465330,KR7465330009,RISE 2차전지TOP10,EF,,0,0,0,541
465350,KR7465350007,RISE 2차전지TOP10인버스(합성),EF,,0,0,0,1075
465580,KR7465580009,ACE 미국빅테크TOP7 Plus,EF,,0,0,0,6898
465610,KR7465610004,ACE 미국빅테크TOP7 Plus레버리지(합성),EF,,0,0,0,978
465620,KR7465620003,ACE 미국빅테크TOP7 Plus인버스(합성),EF,,0,0,0,24
465660,KR7465660009,TIGER 일본반도체FACTSET,EF,,0,0,0,308
465670,KR7465670008,TIGER 미국캐시카우100,EF,,0,0,0,125
465770,KR7465770006,STX그린로지스,ST,3.0,19,0,0,768
465780,KR7465780005,마이티 26-09 특수채(AAA)액티브,EF,,0,0,0,1074
466400,KR7466400009,1Q 25-08 회사채(A+이상)액티브,EF,,0,0,0,1204
466810,KR7466810009,BNK 2차전지양극재,EF,,0,0,0,38
466920,KR7466920006,SOL 조선TOP3플러스,EF,,0,0,0,9990
466930,KR7466930005,SOL 자동차TOP3플러스,EF,,0,0,0,432
466940,KR7466940004,TIGER 은행고배당플러스TOP10,EF,,0,0,0,4158
466950,KR7466950003,TIGER 글로벌AI액티브,EF,,0,0,0,2458
467620,KR7467620001,KIWOOM 25-09 미국채권(AA-이상)액티브,EF,,0,0,0,149
467940,KR7467940003,KODEX 25-11 회사채(A+이상)액티브,EF,,0,0,0,2672
468370,KR7468370002,KODEX iShares미국인플레이션국채액티브,EF,,0,0,0,120
468380,KR7468380001,KODEX iShares미국하이일드액티브,EF,,0,0,0,509
468630,KR7468630009,KODEX iShares미국투자등급회사채액티브,EF,,0,0,0,207
468820,KR7468820006,WON 25-09 회사채(AA-이상)액티브,EF,,0,0,0,739
469050,KR7469050009,RISE 미국반도체NYSE(H),EF,,0,0,0,339
469060,KR7469060008,RISE 미국반도체NYSE,EF,,0,0,0,130
469070,KR7469070007,RISE AI&로봇,EF,,0,0,0,901
469150,KR7469150007,ACE AI반도체포커스,EF,,0,0,0,432
469160,KR7469160006,ACE 일본반도체,EF,,0,0,0,144
469170,KR7469170005,ACE 포스코그룹포커스,EF,,0,0,0,500
469530,KR7469530000,RISE 미국달러선물인버스,EF,,0,0,0,61
469790,KR7469790000,KIWOOM K-테크TOP10,EF,,0,0,0,69
469830,KR7469830004,SOL 초단기채권액티브,EF,,0,0,0,8402
470310,KR7470310004,UNICORN 생성형AI강소기업액티브,EF,,0,0,0,20
471040,KR7471040006,KoAct 글로벌AI&로봇액티브,EF,,0,0,0,640
471230,KR7471230003,KODEX 국고채10년액티브,EF,,0,0,0,3984
471290,KR7471290007,HANARO CD금리액티브(합성),EF,,0,0,0,38
471460,KR7471460006,KIWOOM 국고채30년액티브,EF,,0,0,0,640
471760,KR7471760009,TIGER AI반도체핵심공정,EF,,0,0,0,800
471780,KR7471780007,TIGER 코리아테크액티브,EF,,0,0,0,92
471990,KR7471990002,KODEX AI반도체핵심장비,EF,,0,0,0,1217
472150,KR7472150002,TIGER 배당커버드콜액티브,EF,,0,0,0,985
472160,KR7472160001,TIGER 미국테크TOP10 INDXX(H),EF,,0,0,0,2920
472170,KR7472170000,TIGER 미국테크TOP10채권혼합,EF,,0,0,0,2070
472350,KR7472350008,1Q 차이나H(H),EF,,0,0,0,173
472490,KR7472490002,HANARO 미국애그테크,EF,,0,0,0,18
472720,KR7472720002,TRUSTON 주주가치액티브,EF,,0,0,0,107
472830,KR7472830009,RISE 미국30년국채커버드콜(합성),EF,,0,0,0,432
472840,KR7472840008,ITF 200,EF,,0,0,0,128
472870,KR7472870005,RISE 미국30년국채엔화노출(합성 H),EF,,0,0,0,4262
472920,KR7472920008,HK 종합채권(AA-이상)액티브,EF,,0,0,0,1626
473290,KR7473290005,KODEX 26-12 회사채(AA-이상)액티브,EF,,0,0,0,5441
473330,KR7473330009,SOL 미국30년국채커버드콜(합성),EF,,0,0,0,2582
473440,KR7473440006,ACE 11월만기자동연장회사채AA-이상액티브,EF,,0,0,0,1028
473460,KR7473460004,KODEX 미국서학개미,EF,,0,0,0,2363
473490,KR7473490001,KIWOOM 글로벌AI반도체,EF,,0,0,0,354
473590,KR7473590008,ACE 미국주식베스트셀러,EF,,0,0,0,948
